GrandPrix,LapNumber,Compound,TyreLife,TrackTemp,LapTime_Seconds
Austria,21.0,MEDIUM,21.0,46.420979020979026,71.3
Austria,22.0,MEDIUM,22.0,46.420979020979026,71.549
Austria,23.0,MEDIUM,23.0,46.420979020979026,74.679
Austria,24.0,HARD,1.0,46.420979020979026,87.394
Austria,25.0,HARD,2.0,46.420979020979026,69.766
Austria,26.0,HARD,3.0,46.420979020979026,69.506
Austria,27.0,HARD,4.0,46.420979020979026,69.451
Austria,28.0,HARD,5.0,46.420979020979026,69.581
Austria,29.0,HARD,6.0,46.420979020979026,69.696
Austria,30.0,HARD,7.0,46.420979020979026,69.661
Austria,31.0,HARD,8.0,46.420979020979026,69.696
Austria,32.0,HARD,9.0,46.420979020979026,69.576
Austria,33.0,HARD,10.0,46.420979020979026,69.455
Austria,34.0,HARD,11.0,46.420979020979026,69.482
Austria,35.0,HARD,12.0,46.420979020979026,69.958
Austria,36.0,HARD,13.0,46.420979020979026,69.907
Austria,37.0,HARD,14.0,46.420979020979026,70.12
Austria,38.0,HARD,15.0,46.420979020979026,70.143
Austria,39.0,HARD,16.0,46.420979020979026,70.258
Austria,40.0,HARD,17.0,46.420979020979026,70.217
Austria,41.0,HARD,18.0,46.420979020979026,71.114
Austria,42.0,HARD,19.0,46.420979020979026,70.628
Austria,43.0,HARD,20.0,46.420979020979026,70.904
Austria,44.0,HARD,21.0,46.420979020979026,70.479
Austria,45.0,HARD,22.0,46.420979020979026,70.349
Austria,46.0,HARD,23.0,46.420979020979026,70.288
Austria,47.0,HARD,24.0,46.420979020979026,70.658
Austria,48.0,HARD,25.0,46.420979020979026,70.36
Austria,49.0,HARD,26.0,46.420979020979026,70.543
Austria,50.0,HARD,27.0,46.420979020979026,70.738
Austria,51.0,HARD,28.0,46.420979020979026,73.86
Austria,52.0,MEDIUM,4.0,46.420979020979026,91.585
Austria,53.0,MEDIUM,5.0,46.420979020979026,68.772
Austria,54.0,MEDIUM,6.0,46.420979020979026,68.789
Austria,55.0,MEDIUM,7.0,46.420979020979026,69.213
Austria,56.0,MEDIUM,8.0,46.420979020979026,68.623
Austria,57.0,MEDIUM,9.0,46.420979020979026,68.975
Austria,58.0,MEDIUM,10.0,46.420979020979026,69.183
Austria,59.0,MEDIUM,11.0,46.420979020979026,70.646
Austria,60.0,MEDIUM,12.0,46.420979020979026,69.399
Austria,61.0,MEDIUM,13.0,46.420979020979026,70.003
Austria,62.0,MEDIUM,14.0,46.420979020979026,69.528
Austria,63.0,MEDIUM,15.0,46.420979020979026,70.412
Austria,67.0,SOFT,6.0,46.420979020979026,71.691
Austria,68.0,SOFT,7.0,46.420979020979026,67.719
Austria,69.0,SOFT,8.0,46.420979020979026,68.321
Austria,70.0,SOFT,9.0,46.420979020979026,68.072
Austria,71.0,SOFT,10.0,46.420979020979026,68.518
Austria,1.0,MEDIUM,1.0,46.420979020979026,78.42
Austria,2.0,MEDIUM,2.0,46.420979020979026,70.217
Austria,3.0,MEDIUM,3.0,46.420979020979026,70.609
Austria,4.0,MEDIUM,4.0,46.420979020979026,70.958
Austria,5.0,MEDIUM,5.0,46.420979020979026,71.026
Austria,6.0,MEDIUM,6.0,46.420979020979026,71.078
Austria,7.0,MEDIUM,7.0,46.420979020979026,71.682
Austria,8.0,MEDIUM,8.0,46.420979020979026,71.677
Austria,9.0,MEDIUM,9.0,46.420979020979026,71.692
Austria,10.0,MEDIUM,10.0,46.420979020979026,71.739
Austria,11.0,MEDIUM,11.0,46.420979020979026,75.111
Austria,12.0,HARD,1.0,46.420979020979026,89.202
Austria,13.0,HARD,2.0,46.420979020979026,70.544
Austria,14.0,HARD,3.0,46.420979020979026,71.252
Austria,15.0,HARD,4.0,46.420979020979026,71.117
Austria,16.0,HARD,5.0,46.420979020979026,71.306
Austria,17.0,HARD,6.0,46.420979020979026,71.409
Austria,18.0,HARD,7.0,46.420979020979026,71.664
Austria,19.0,HARD,8.0,46.420979020979026,71.23
Austria,20.0,HARD,9.0,46.420979020979026,71.199
Austria,21.0,HARD,10.0,46.420979020979026,71.421
Austria,22.0,HARD,11.0,46.420979020979026,71.541
Austria,23.0,HARD,12.0,46.420979020979026,71.518
Austria,24.0,HARD,13.0,46.420979020979026,71.189
Austria,25.0,HARD,14.0,46.420979020979026,71.213
Austria,26.0,HARD,15.0,46.420979020979026,71.192
Austria,27.0,HARD,16.0,46.420979020979026,72.233
Austria,28.0,HARD,17.0,46.420979020979026,71.405
Austria,29.0,HARD,18.0,46.420979020979026,71.731
Austria,30.0,HARD,19.0,46.420979020979026,71.636
Austria,31.0,HARD,20.0,46.420979020979026,71.717
Austria,32.0,HARD,21.0,46.420979020979026,71.697
Austria,33.0,HARD,22.0,46.420979020979026,71.689
Austria,34.0,HARD,23.0,46.420979020979026,71.825
Austria,35.0,HARD,24.0,46.420979020979026,71.779
Austria,36.0,HARD,25.0,46.420979020979026,71.823
Austria,37.0,HARD,26.0,46.420979020979026,71.794
Austria,38.0,HARD,27.0,46.420979020979026,71.808
Austria,39.0,HARD,28.0,46.420979020979026,74.884
Austria,40.0,HARD,1.0,46.420979020979026,87.868
Austria,41.0,HARD,2.0,46.420979020979026,72.764
Austria,42.0,HARD,3.0,46.420979020979026,70.745
Austria,43.0,HARD,4.0,46.420979020979026,70.492
Austria,44.0,HARD,5.0,46.420979020979026,70.45
Austria,45.0,HARD,6.0,46.420979020979026,70.264
Austria,46.0,HARD,7.0,46.420979020979026,70.5
Austria,47.0,HARD,8.0,46.420979020979026,70.474
Austria,48.0,HARD,9.0,46.420979020979026,70.492
Austria,49.0,HARD,10.0,46.420979020979026,70.848
Austria,50.0,HARD,11.0,46.420979020979026,70.603
Austria,51.0,HARD,12.0,46.420979020979026,70.215
Austria,52.0,HARD,13.0,46.420979020979026,70.404
Austria,53.0,HARD,14.0,46.420979020979026,70.866
Austria,54.0,HARD,15.0,46.420979020979026,70.723
Austria,55.0,HARD,16.0,46.420979020979026,70.577
Austria,56.0,HARD,17.0,46.420979020979026,70.772
Austria,57.0,HARD,18.0,46.420979020979026,70.949
Austria,58.0,HARD,19.0,46.420979020979026,70.703
Austria,59.0,HARD,20.0,46.420979020979026,70.939
Austria,60.0,HARD,21.0,46.420979020979026,70.893
Austria,61.0,HARD,22.0,46.420979020979026,70.669
Austria,62.0,HARD,23.0,46.420979020979026,70.666
Austria,64.0,HARD,25.0,46.420979020979026,71.177
Austria,67.0,HARD,28.0,46.420979020979026,71.076
Austria,68.0,HARD,29.0,46.420979020979026,70.567
Austria,69.0,HARD,30.0,46.420979020979026,70.341
Austria,70.0,HARD,31.0,46.420979020979026,70.689
Austria,71.0,HARD,32.0,46.420979020979026,71.633
Austria,1.0,MEDIUM,1.0,46.420979020979026,76.225
Austria,2.0,MEDIUM,2.0,46.420979020979026,70.621
Austria,3.0,MEDIUM,3.0,46.420979020979026,70.719
Austria,4.0,MEDIUM,4.0,46.420979020979026,70.791
Austria,5.0,MEDIUM,5.0,46.420979020979026,70.639
Austria,6.0,MEDIUM,6.0,46.420979020979026,71.22
Austria,7.0,MEDIUM,7.0,46.420979020979026,72.481
Austria,8.0,MEDIUM,8.0,46.420979020979026,71.726
Austria,9.0,MEDIUM,9.0,46.420979020979026,71.528
Austria,10.0,MEDIUM,10.0,46.420979020979026,71.606
Austria,11.0,MEDIUM,11.0,46.420979020979026,71.577
Austria,12.0,MEDIUM,12.0,46.420979020979026,71.692
Austria,13.0,MEDIUM,13.0,46.420979020979026,71.582
Austria,14.0,MEDIUM,14.0,46.420979020979026,71.467
Austria,15.0,MEDIUM,15.0,46.420979020979026,71.798
Austria,16.0,MEDIUM,16.0,46.420979020979026,71.94
Austria,17.0,MEDIUM,17.0,46.420979020979026,71.865
Austria,18.0,MEDIUM,18.0,46.420979020979026,71.677
Austria,19.0,MEDIUM,19.0,46.420979020979026,71.944
Austria,20.0,MEDIUM,20.0,46.420979020979026,72.002
Austria,21.0,MEDIUM,21.0,46.420979020979026,76.283
Austria,22.0,HARD,1.0,46.420979020979026,87.924
Austria,23.0,HARD,2.0,46.420979020979026,70.817
Austria,24.0,HARD,3.0,46.420979020979026,70.492
Austria,25.0,HARD,4.0,46.420979020979026,70.76
Austria,26.0,HARD,5.0,46.420979020979026,70.647
Austria,27.0,HARD,6.0,46.420979020979026,70.525
Austria,28.0,HARD,7.0,46.420979020979026,70.971
Austria,29.0,HARD,8.0,46.420979020979026,70.746
Austria,30.0,HARD,9.0,46.420979020979026,70.693
Austria,31.0,HARD,10.0,46.420979020979026,70.767
Austria,32.0,HARD,11.0,46.420979020979026,70.728
Austria,33.0,HARD,12.0,46.420979020979026,70.571
Austria,34.0,HARD,13.0,46.420979020979026,71.009
Austria,35.0,HARD,14.0,46.420979020979026,70.886
Austria,36.0,HARD,15.0,46.420979020979026,71.001
Austria,37.0,HARD,16.0,46.420979020979026,71.355
Austria,38.0,HARD,17.0,46.420979020979026,71.356
Austria,39.0,HARD,18.0,46.420979020979026,71.456
Austria,40.0,HARD,19.0,46.420979020979026,71.004
Austria,41.0,HARD,20.0,46.420979020979026,71.138
Austria,42.0,HARD,21.0,46.420979020979026,71.171
Austria,43.0,HARD,22.0,46.420979020979026,70.918
Austria,44.0,HARD,23.0,46.420979020979026,71.395
Austria,45.0,HARD,24.0,46.420979020979026,71.338
Austria,46.0,HARD,25.0,46.420979020979026,71.533
Austria,47.0,HARD,26.0,46.420979020979026,71.431
Austria,48.0,HARD,27.0,46.420979020979026,71.74
Austria,49.0,HARD,28.0,46.420979020979026,71.71
Austria,50.0,HARD,29.0,46.420979020979026,71.454
Austria,51.0,HARD,30.0,46.420979020979026,76.263
Austria,52.0,MEDIUM,6.0,46.420979020979026,93.861
Austria,53.0,MEDIUM,7.0,46.420979020979026,69.717
Austria,54.0,MEDIUM,8.0,46.420979020979026,70.22
Austria,55.0,MEDIUM,9.0,46.420979020979026,70.087
Austria,56.0,MEDIUM,10.0,46.420979020979026,69.694
Austria,57.0,MEDIUM,11.0,46.420979020979026,70.187
Austria,58.0,MEDIUM,12.0,46.420979020979026,70.151
Austria,59.0,MEDIUM,13.0,46.420979020979026,70.614
Austria,60.0,MEDIUM,14.0,46.420979020979026,70.678
Austria,61.0,MEDIUM,15.0,46.420979020979026,70.743
Austria,62.0,MEDIUM,16.0,46.420979020979026,70.457
Austria,64.0,MEDIUM,18.0,46.420979020979026,71.333
Austria,67.0,MEDIUM,21.0,46.420979020979026,71.077
Austria,68.0,MEDIUM,22.0,46.420979020979026,70.716
Austria,69.0,MEDIUM,23.0,46.420979020979026,70.4
Austria,70.0,MEDIUM,24.0,46.420979020979026,70.224
Austria,71.0,MEDIUM,25.0,46.420979020979026,71.978
Austria,1.0,MEDIUM,1.0,46.420979020979026,78.826
Austria,2.0,MEDIUM,2.0,46.420979020979026,71.184
Austria,3.0,MEDIUM,3.0,46.420979020979026,71.051
Austria,4.0,MEDIUM,4.0,46.420979020979026,71.044
Austria,5.0,MEDIUM,5.0,46.420979020979026,70.92
Austria,6.0,MEDIUM,6.0,46.420979020979026,71.213
Austria,7.0,MEDIUM,7.0,46.420979020979026,71.492
Austria,8.0,MEDIUM,8.0,46.420979020979026,71.634
Austria,9.0,MEDIUM,9.0,46.420979020979026,71.593
Austria,10.0,MEDIUM,10.0,46.420979020979026,75.218
Austria,11.0,HARD,1.0,46.420979020979026,87.431
Austria,12.0,HARD,2.0,46.420979020979026,71.273
Austria,13.0,HARD,3.0,46.420979020979026,71.965
Austria,14.0,HARD,4.0,46.420979020979026,70.994
Austria,15.0,HARD,5.0,46.420979020979026,71.215
Austria,16.0,HARD,6.0,46.420979020979026,71.411
Austria,17.0,HARD,7.0,46.420979020979026,71.243
Austria,18.0,HARD,8.0,46.420979020979026,71.794
Austria,19.0,HARD,9.0,46.420979020979026,71.565
Austria,20.0,HARD,10.0,46.420979020979026,71.107
Austria,21.0,HARD,11.0,46.420979020979026,71.473
Austria,22.0,HARD,12.0,46.420979020979026,71.905
Austria,23.0,HARD,13.0,46.420979020979026,71.862
Austria,24.0,HARD,14.0,46.420979020979026,72.381
Austria,25.0,HARD,15.0,46.420979020979026,71.693
Austria,26.0,HARD,16.0,46.420979020979026,71.766
Austria,27.0,HARD,17.0,46.420979020979026,71.791
Austria,28.0,HARD,18.0,46.420979020979026,71.903
Austria,29.0,HARD,19.0,46.420979020979026,72.036
Austria,30.0,HARD,20.0,46.420979020979026,71.757
Austria,31.0,HARD,21.0,46.420979020979026,71.628
Austria,32.0,HARD,22.0,46.420979020979026,71.664
Austria,33.0,HARD,23.0,46.420979020979026,71.543
Austria,34.0,HARD,24.0,46.420979020979026,71.83
Austria,35.0,HARD,25.0,46.420979020979026,71.832
Austria,36.0,HARD,26.0,46.420979020979026,72.043
Austria,37.0,HARD,27.0,46.420979020979026,71.815
Austria,38.0,HARD,28.0,46.420979020979026,75.311
Austria,39.0,HARD,1.0,46.420979020979026,87.244
Austria,40.0,HARD,2.0,46.420979020979026,70.866
Austria,41.0,HARD,3.0,46.420979020979026,70.755
Austria,42.0,HARD,4.0,46.420979020979026,70.62
Austria,43.0,HARD,5.0,46.420979020979026,70.276
Austria,44.0,HARD,6.0,46.420979020979026,70.419
Austria,45.0,HARD,7.0,46.420979020979026,70.125
Austria,46.0,HARD,8.0,46.420979020979026,70.365
Austria,47.0,HARD,9.0,46.420979020979026,70.879
Austria,48.0,HARD,10.0,46.420979020979026,70.707
Austria,49.0,HARD,11.0,46.420979020979026,70.698
Austria,50.0,HARD,12.0,46.420979020979026,70.631
Austria,51.0,HARD,13.0,46.420979020979026,70.848
Austria,52.0,HARD,14.0,46.420979020979026,70.786
Austria,53.0,HARD,15.0,46.420979020979026,70.896
Austria,54.0,HARD,16.0,46.420979020979026,70.905
Austria,55.0,HARD,17.0,46.420979020979026,70.743
Austria,56.0,HARD,18.0,46.420979020979026,71.652
Austria,57.0,HARD,19.0,46.420979020979026,70.778
Austria,58.0,HARD,20.0,46.420979020979026,71.01
Austria,59.0,HARD,21.0,46.420979020979026,71.329
Austria,60.0,HARD,22.0,46.420979020979026,71.114
Austria,61.0,HARD,23.0,46.420979020979026,71.276
Austria,62.0,HARD,24.0,46.420979020979026,71.148
Austria,64.0,HARD,26.0,46.420979020979026,71.252
Austria,67.0,HARD,29.0,46.420979020979026,71.116
Austria,68.0,HARD,30.0,46.420979020979026,70.945
Austria,69.0,HARD,31.0,46.420979020979026,70.808
Austria,70.0,HARD,32.0,46.420979020979026,71.145
Austria,71.0,HARD,33.0,46.420979020979026,71.388
Austria,1.0,MEDIUM,1.0,46.420979020979026,79.507
Austria,2.0,MEDIUM,2.0,46.420979020979026,71.645
Austria,3.0,MEDIUM,3.0,46.420979020979026,71.361
Austria,4.0,MEDIUM,4.0,46.420979020979026,71.195
Austria,5.0,MEDIUM,5.0,46.420979020979026,71.032
Austria,6.0,MEDIUM,6.0,46.420979020979026,71.104
Austria,7.0,MEDIUM,7.0,46.420979020979026,71.398
Austria,8.0,MEDIUM,8.0,46.420979020979026,71.708
Austria,9.0,MEDIUM,9.0,46.420979020979026,71.451
Austria,10.0,MEDIUM,10.0,46.420979020979026,74.904
Austria,11.0,HARD,1.0,46.420979020979026,88.013
Austria,12.0,HARD,2.0,46.420979020979026,71.27
Austria,13.0,HARD,3.0,46.420979020979026,71.448
Austria,14.0,HARD,4.0,46.420979020979026,71.507
Austria,15.0,HARD,5.0,46.420979020979026,71.377
Austria,16.0,HARD,6.0,46.420979020979026,71.633
Austria,17.0,HARD,7.0,46.420979020979026,71.376
Austria,18.0,HARD,8.0,46.420979020979026,71.658
Austria,19.0,HARD,9.0,46.420979020979026,72.066
Austria,20.0,HARD,10.0,46.420979020979026,71.375
Austria,21.0,HARD,11.0,46.420979020979026,71.37
Austria,22.0,HARD,12.0,46.420979020979026,72.24
Austria,23.0,HARD,13.0,46.420979020979026,71.394
Austria,24.0,HARD,14.0,46.420979020979026,71.467
Austria,25.0,HARD,15.0,46.420979020979026,71.621
Austria,26.0,HARD,16.0,46.420979020979026,71.663
Austria,27.0,HARD,17.0,46.420979020979026,71.682
Austria,28.0,HARD,18.0,46.420979020979026,71.742
Austria,29.0,HARD,19.0,46.420979020979026,72.013
Austria,30.0,HARD,20.0,46.420979020979026,71.852
Austria,31.0,HARD,21.0,46.420979020979026,71.667
Austria,32.0,HARD,22.0,46.420979020979026,71.929
Austria,33.0,HARD,23.0,46.420979020979026,71.633
Austria,34.0,HARD,24.0,46.420979020979026,71.904
Austria,35.0,HARD,25.0,46.420979020979026,72.009
Austria,36.0,HARD,26.0,46.420979020979026,72.057
Austria,37.0,HARD,27.0,46.420979020979026,75.305
Austria,38.0,HARD,1.0,46.420979020979026,87.267
Austria,39.0,HARD,2.0,46.420979020979026,70.788
Austria,40.0,HARD,3.0,46.420979020979026,70.856
Austria,41.0,HARD,4.0,46.420979020979026,70.73
Austria,42.0,HARD,5.0,46.420979020979026,70.594
Austria,43.0,HARD,6.0,46.420979020979026,70.743
Austria,44.0,HARD,7.0,46.420979020979026,70.943
Austria,45.0,HARD,8.0,46.420979020979026,70.828
Austria,46.0,HARD,9.0,46.420979020979026,70.923
Austria,47.0,HARD,10.0,46.420979020979026,70.673
Austria,48.0,HARD,11.0,46.420979020979026,70.646
Austria,49.0,HARD,12.0,46.420979020979026,70.426
Austria,50.0,HARD,13.0,46.420979020979026,70.518
Austria,51.0,HARD,14.0,46.420979020979026,71.048
Austria,52.0,HARD,15.0,46.420979020979026,70.939
Austria,53.0,HARD,16.0,46.420979020979026,71.896
Austria,54.0,HARD,17.0,46.420979020979026,70.869
Austria,55.0,HARD,18.0,46.420979020979026,70.875
Austria,56.0,HARD,19.0,46.420979020979026,70.56
Austria,57.0,HARD,20.0,46.420979020979026,70.616
Austria,58.0,HARD,21.0,46.420979020979026,70.91
Austria,59.0,HARD,22.0,46.420979020979026,70.907
Austria,60.0,HARD,23.0,46.420979020979026,70.581
Austria,61.0,HARD,24.0,46.420979020979026,70.929
Austria,62.0,HARD,25.0,46.420979020979026,71.048
Austria,64.0,HARD,27.0,46.420979020979026,71.574
Austria,67.0,HARD,30.0,46.420979020979026,71.068
Austria,68.0,HARD,31.0,46.420979020979026,70.652
Austria,69.0,HARD,32.0,46.420979020979026,70.792
Austria,70.0,HARD,33.0,46.420979020979026,71.125
Austria,71.0,HARD,34.0,46.420979020979026,71.38
Austria,1.0,MEDIUM,1.0,46.420979020979026,79.109
Austria,2.0,MEDIUM,2.0,46.420979020979026,71.383
Austria,3.0,MEDIUM,3.0,46.420979020979026,71.19
Austria,4.0,MEDIUM,4.0,46.420979020979026,71.045
Austria,5.0,MEDIUM,5.0,46.420979020979026,71.011
Austria,6.0,MEDIUM,6.0,46.420979020979026,71.138
Austria,7.0,MEDIUM,7.0,46.420979020979026,71.513
Austria,8.0,MEDIUM,8.0,46.420979020979026,71.679
Austria,9.0,MEDIUM,9.0,46.420979020979026,71.509
Austria,10.0,MEDIUM,10.0,46.420979020979026,72.132
Austria,11.0,MEDIUM,11.0,46.420979020979026,71.94
Austria,12.0,MEDIUM,12.0,46.420979020979026,71.956
Austria,13.0,MEDIUM,13.0,46.420979020979026,71.705
Austria,14.0,MEDIUM,14.0,46.420979020979026,71.921
Austria,15.0,MEDIUM,15.0,46.420979020979026,72.089
Austria,16.0,MEDIUM,16.0,46.420979020979026,72.38
Austria,17.0,MEDIUM,17.0,46.420979020979026,72.368
Austria,18.0,MEDIUM,18.0,46.420979020979026,72.449
Austria,19.0,MEDIUM,19.0,46.420979020979026,72.472
Austria,20.0,MEDIUM,20.0,46.420979020979026,75.809
Austria,21.0,HARD,1.0,46.420979020979026,87.983
Austria,22.0,HARD,2.0,46.420979020979026,71.212
Austria,23.0,HARD,3.0,46.420979020979026,71.075
Austria,24.0,HARD,4.0,46.420979020979026,70.917
Austria,25.0,HARD,5.0,46.420979020979026,70.725
Austria,26.0,HARD,6.0,46.420979020979026,71.163
Austria,27.0,HARD,7.0,46.420979020979026,71.343
Austria,28.0,HARD,8.0,46.420979020979026,71.223
Austria,29.0,HARD,9.0,46.420979020979026,71.727
Austria,30.0,HARD,10.0,46.420979020979026,71.535
Austria,31.0,HARD,11.0,46.420979020979026,71.789
Austria,32.0,HARD,12.0,46.420979020979026,71.928
Austria,33.0,HARD,13.0,46.420979020979026,71.814
Austria,34.0,HARD,14.0,46.420979020979026,71.91
Austria,35.0,HARD,15.0,46.420979020979026,72.924
Austria,36.0,HARD,16.0,46.420979020979026,71.622
Austria,37.0,HARD,17.0,46.420979020979026,71.641
Austria,38.0,HARD,18.0,46.420979020979026,71.399
Austria,39.0,HARD,19.0,46.420979020979026,71.778
Austria,40.0,HARD,20.0,46.420979020979026,71.817
Austria,41.0,HARD,21.0,46.420979020979026,71.965
Austria,42.0,HARD,22.0,46.420979020979026,75.358
Austria,43.0,MEDIUM,1.0,46.420979020979026,87.101
Austria,44.0,MEDIUM,2.0,46.420979020979026,69.613
Austria,45.0,MEDIUM,3.0,46.420979020979026,69.609
Austria,46.0,MEDIUM,4.0,46.420979020979026,70.076
Austria,47.0,MEDIUM,5.0,46.420979020979026,70.337
Austria,48.0,MEDIUM,6.0,46.420979020979026,70.565
Austria,49.0,MEDIUM,7.0,46.420979020979026,70.566
Austria,50.0,MEDIUM,8.0,46.420979020979026,70.559
Austria,51.0,MEDIUM,9.0,46.420979020979026,70.594
Austria,52.0,MEDIUM,10.0,46.420979020979026,70.306
Austria,53.0,MEDIUM,11.0,46.420979020979026,70.566
Austria,54.0,MEDIUM,12.0,46.420979020979026,70.821
Austria,55.0,MEDIUM,13.0,46.420979020979026,70.631
Austria,56.0,MEDIUM,14.0,46.420979020979026,70.438
Austria,57.0,MEDIUM,15.0,46.420979020979026,70.488
Austria,58.0,MEDIUM,16.0,46.420979020979026,70.939
Austria,59.0,MEDIUM,17.0,46.420979020979026,70.922
Austria,60.0,MEDIUM,18.0,46.420979020979026,70.594
Austria,61.0,MEDIUM,19.0,46.420979020979026,71.213
Austria,62.0,MEDIUM,20.0,46.420979020979026,71.189
Austria,64.0,MEDIUM,22.0,46.420979020979026,71.2
Austria,67.0,MEDIUM,25.0,46.420979020979026,70.894
Austria,68.0,MEDIUM,26.0,46.420979020979026,70.546
Austria,69.0,MEDIUM,27.0,46.420979020979026,70.938
Austria,70.0,MEDIUM,28.0,46.420979020979026,71.159
Austria,71.0,MEDIUM,29.0,46.420979020979026,71.15
Austria,1.0,MEDIUM,1.0,46.420979020979026,82.085
Austria,2.0,HARD,1.0,46.420979020979026,98.807
Austria,3.0,HARD,2.0,46.420979020979026,70.738
Austria,4.0,HARD,3.0,46.420979020979026,70.326
Austria,5.0,HARD,4.0,46.420979020979026,70.685
Austria,6.0,HARD,5.0,46.420979020979026,70.57
Austria,7.0,HARD,6.0,46.420979020979026,70.88
Austria,8.0,HARD,7.0,46.420979020979026,70.735
Austria,9.0,HARD,8.0,46.420979020979026,70.806
Austria,10.0,HARD,9.0,46.420979020979026,70.879
Austria,11.0,HARD,10.0,46.420979020979026,71.141
Austria,12.0,HARD,11.0,46.420979020979026,71.389
Austria,13.0,HARD,12.0,46.420979020979026,71.459
Austria,14.0,HARD,13.0,46.420979020979026,72.652
Austria,15.0,HARD,14.0,46.420979020979026,71.728
Austria,16.0,HARD,15.0,46.420979020979026,75.204
Austria,17.0,MEDIUM,1.0,46.420979020979026,88.526
Austria,18.0,MEDIUM,2.0,46.420979020979026,71.199
Austria,19.0,MEDIUM,3.0,46.420979020979026,71.157
Austria,20.0,MEDIUM,4.0,46.420979020979026,71.041
Austria,21.0,MEDIUM,5.0,46.420979020979026,70.952
Austria,22.0,MEDIUM,6.0,46.420979020979026,70.639
Austria,23.0,MEDIUM,7.0,46.420979020979026,70.5
Austria,24.0,MEDIUM,8.0,46.420979020979026,70.622
Austria,25.0,MEDIUM,9.0,46.420979020979026,70.459
Austria,26.0,MEDIUM,10.0,46.420979020979026,70.309
Austria,27.0,MEDIUM,11.0,46.420979020979026,70.726
Austria,28.0,MEDIUM,12.0,46.420979020979026,71.475
Austria,29.0,MEDIUM,13.0,46.420979020979026,70.795
Austria,30.0,MEDIUM,14.0,46.420979020979026,70.401
Austria,31.0,MEDIUM,15.0,46.420979020979026,70.681
Austria,32.0,MEDIUM,16.0,46.420979020979026,70.736
Austria,33.0,MEDIUM,17.0,46.420979020979026,74.757
Austria,34.0,MEDIUM,2.0,46.420979020979026,88.479
Austria,35.0,MEDIUM,3.0,46.420979020979026,70.055
Austria,36.0,MEDIUM,4.0,46.420979020979026,69.894
Austria,37.0,MEDIUM,5.0,46.420979020979026,70.008
Austria,38.0,MEDIUM,6.0,46.420979020979026,70.477
Austria,39.0,MEDIUM,7.0,46.420979020979026,70.143
Austria,40.0,MEDIUM,8.0,46.420979020979026,70.308
Austria,41.0,MEDIUM,9.0,46.420979020979026,70.368
Austria,42.0,MEDIUM,10.0,46.420979020979026,70.118
Austria,43.0,MEDIUM,11.0,46.420979020979026,70.946
Austria,44.0,MEDIUM,12.0,46.420979020979026,70.543
Austria,45.0,MEDIUM,13.0,46.420979020979026,70.193
Austria,46.0,MEDIUM,14.0,46.420979020979026,70.522
Austria,47.0,MEDIUM,15.0,46.420979020979026,70.789
Austria,48.0,MEDIUM,16.0,46.420979020979026,70.595
Austria,49.0,MEDIUM,17.0,46.420979020979026,70.568
Austria,50.0,MEDIUM,18.0,46.420979020979026,71.739
Austria,51.0,MEDIUM,19.0,46.420979020979026,73.925
Austria,52.0,MEDIUM,7.0,46.420979020979026,86.074
Austria,53.0,MEDIUM,8.0,46.420979020979026,70.734
Austria,54.0,MEDIUM,9.0,46.420979020979026,69.683
Austria,55.0,MEDIUM,10.0,46.420979020979026,69.584
Austria,56.0,MEDIUM,11.0,46.420979020979026,69.801
Austria,57.0,MEDIUM,12.0,46.420979020979026,69.687
Austria,58.0,MEDIUM,13.0,46.420979020979026,69.649
Austria,59.0,MEDIUM,14.0,46.420979020979026,70.285
Austria,60.0,MEDIUM,15.0,46.420979020979026,70.36
Austria,61.0,MEDIUM,16.0,46.420979020979026,69.931
Austria,62.0,MEDIUM,17.0,46.420979020979026,69.857
Austria,64.0,MEDIUM,19.0,46.420979020979026,70.092
Austria,66.0,MEDIUM,21.0,46.420979020979026,69.776
Austria,67.0,MEDIUM,22.0,46.420979020979026,70.353
Austria,68.0,MEDIUM,23.0,46.420979020979026,70.413
Austria,69.0,MEDIUM,24.0,46.420979020979026,70.739
Austria,70.0,MEDIUM,25.0,46.420979020979026,70.488
Austria,71.0,MEDIUM,26.0,46.420979020979026,70.256
Austria,1.0,MEDIUM,1.0,46.420979020979026,77.703
Austria,2.0,MEDIUM,2.0,46.420979020979026,71.478
Austria,3.0,MEDIUM,3.0,46.420979020979026,71.036
Austria,4.0,MEDIUM,4.0,46.420979020979026,70.919
Austria,5.0,MEDIUM,5.0,46.420979020979026,71.044
Austria,6.0,MEDIUM,6.0,46.420979020979026,71.182
Austria,7.0,MEDIUM,7.0,46.420979020979026,71.587
Austria,8.0,MEDIUM,8.0,46.420979020979026,71.63
Austria,9.0,MEDIUM,9.0,46.420979020979026,71.589
Austria,10.0,MEDIUM,10.0,46.420979020979026,71.884
Austria,11.0,MEDIUM,11.0,46.420979020979026,71.935
Austria,12.0,MEDIUM,12.0,46.420979020979026,71.807
Austria,13.0,MEDIUM,13.0,46.420979020979026,72.137
Austria,14.0,MEDIUM,14.0,46.420979020979026,72.017
Austria,15.0,MEDIUM,15.0,46.420979020979026,72.178
Austria,16.0,MEDIUM,16.0,46.420979020979026,72.263
Austria,17.0,MEDIUM,17.0,46.420979020979026,72.349
Austria,18.0,MEDIUM,18.0,46.420979020979026,72.182
Austria,19.0,MEDIUM,19.0,46.420979020979026,76.146
