GrandPrix,Driver,LapNumber,Compound,TyreLife,TrackTemp,LapTime_Seconds
Austria,SAI,32.0,HARD,10.0,46.420979020979026,70.244
Austria,SAI,33.0,HARD,11.0,46.420979020979026,70.141
Austria,SAI,34.0,HARD,12.0,46.420979020979026,70.162
Austria,SAI,35.0,HARD,13.0,46.420979020979026,70.509
Austria,SAI,36.0,HARD,14.0,46.420979020979026,70.473
Austria,SAI,37.0,HARD,15.0,46.420979020979026,70.476
Austria,SAI,38.0,HARD,16.0,46.420979020979026,71.04
Austria,SAI,39.0,HARD,17.0,46.420979020979026,70.842
Austria,SAI,40.0,HARD,18.0,46.420979020979026,70.748
Austria,SAI,41.0,HARD,19.0,46.420979020979026,70.729
Austria,SAI,42.0,HARD,20.0,46.420979020979026,70.906
Austria,SAI,43.0,HARD,21.0,46.420979020979026,70.813
Austria,SAI,44.0,HARD,22.0,46.420979020979026,71.214
Austria,SAI,45.0,HARD,23.0,46.420979020979026,71.081
Austria,SAI,46.0,HARD,24.0,46.420979020979026,71.088
Austria,SAI,47.0,HARD,25.0,46.420979020979026,74.811
Austria,SAI,48.0,MEDIUM,1.0,46.420979020979026,86.343
Austria,SAI,49.0,MEDIUM,2.0,46.420979020979026,69.555
Austria,SAI,50.0,MEDIUM,3.0,46.420979020979026,69.357
Austria,SAI,51.0,MEDIUM,4.0,46.420979020979026,69.412
Austria,SAI,52.0,MEDIUM,5.0,46.420979020979026,70.099
Austria,SAI,53.0,MEDIUM,6.0,46.420979020979026,69.981
Austria,SAI,54.0,MEDIUM,7.0,46.420979020979026,69.546
Austria,SAI,55.0,MEDIUM,8.0,46.420979020979026,69.464
Austria,SAI,56.0,MEDIUM,9.0,46.420979020979026,69.282
Austria,SAI,57.0,MEDIUM,10.0,46.420979020979026,69.713
Austria,SAI,58.0,MEDIUM,11.0,46.420979020979026,69.921
Austria,SAI,59.0,MEDIUM,12.0,46.420979020979026,70.192
Austria,SAI,60.0,MEDIUM,13.0,46.420979020979026,69.734
Austria,SAI,61.0,MEDIUM,14.0,46.420979020979026,69.92
Austria,SAI,62.0,MEDIUM,15.0,46.420979020979026,69.957
Austria,SAI,63.0,MEDIUM,16.0,46.420979020979026,70.047
Austria,SAI,65.0,MEDIUM,18.0,46.420979020979026,71.631
Austria,SAI,67.0,MEDIUM,20.0,46.420979020979026,69.66
Austria,SAI,68.0,MEDIUM,21.0,46.420979020979026,70.381
Austria,SAI,69.0,MEDIUM,22.0,46.420979020979026,69.742
Austria,SAI,70.0,MEDIUM,23.0,46.420979020979026,69.701
Austria,SAI,71.0,MEDIUM,24.0,46.420979020979026,69.607
Austria,HAM,1.0,MEDIUM,1.0,46.420979020979026,74.84
Austria,HAM,2.0,MEDIUM,2.0,46.420979020979026,70.53
Austria,HAM,3.0,MEDIUM,3.0,46.420979020979026,70.723
Austria,HAM,4.0,MEDIUM,4.0,46.420979020979026,70.621
Austria,HAM,5.0,MEDIUM,5.0,46.420979020979026,70.476
Austria,HAM,6.0,MEDIUM,6.0,46.420979020979026,72.037
Austria,HAM,7.0,MEDIUM,7.0,46.420979020979026,71.198
Austria,HAM,8.0,MEDIUM,8.0,46.420979020979026,71.21
Austria,HAM,9.0,MEDIUM,9.0,46.420979020979026,70.981
Austria,HAM,10.0,MEDIUM,10.0,46.420979020979026,70.997
Austria,HAM,11.0,MEDIUM,11.0,46.420979020979026,71.217
Austria,HAM,12.0,MEDIUM,12.0,46.420979020979026,71.237
Austria,HAM,13.0,MEDIUM,13.0,46.420979020979026,71.354
Austria,HAM,14.0,MEDIUM,14.0,46.420979020979026,71.499
Austria,HAM,15.0,MEDIUM,15.0,46.420979020979026,71.664
Austria,HAM,16.0,MEDIUM,16.0,46.420979020979026,71.515
Austria,HAM,17.0,MEDIUM,17.0,46.420979020979026,71.614
Austria,HAM,18.0,MEDIUM,18.0,46.420979020979026,71.517
Austria,HAM,19.0,MEDIUM,19.0,46.420979020979026,72.152
Austria,HAM,20.0,MEDIUM,20.0,46.420979020979026,71.868
Austria,HAM,21.0,MEDIUM,21.0,46.420979020979026,75.73
Austria,HAM,22.0,HARD,1.0,46.420979020979026,86.914
Austria,HAM,23.0,HARD,2.0,46.420979020979026,70.131
Austria,HAM,24.0,HARD,3.0,46.420979020979026,70.296
Austria,HAM,25.0,HARD,4.0,46.420979020979026,70.257
Austria,HAM,26.0,HARD,5.0,46.420979020979026,70.374
Austria,HAM,27.0,HARD,6.0,46.420979020979026,70.254
Austria,HAM,28.0,HARD,7.0,46.420979020979026,70.148
Austria,HAM,29.0,HARD,8.0,46.420979020979026,70.171
Austria,HAM,30.0,HARD,9.0,46.420979020979026,70.367
Austria,HAM,31.0,HARD,10.0,46.420979020979026,70.388
Austria,HAM,32.0,HARD,11.0,46.420979020979026,70.566
Austria,HAM,33.0,HARD,12.0,46.420979020979026,70.211
Austria,HAM,34.0,HARD,13.0,46.420979020979026,70.128
Austria,HAM,35.0,HARD,14.0,46.420979020979026,70.566
Austria,HAM,36.0,HARD,15.0,46.420979020979026,70.671
Austria,HAM,37.0,HARD,16.0,46.420979020979026,70.479
Austria,HAM,38.0,HARD,17.0,46.420979020979026,70.677
Austria,HAM,39.0,HARD,18.0,46.420979020979026,70.638
Austria,HAM,40.0,HARD,19.0,46.420979020979026,70.621
Austria,HAM,41.0,HARD,20.0,46.420979020979026,70.997
Austria,HAM,42.0,HARD,21.0,46.420979020979026,70.946
Austria,HAM,43.0,HARD,22.0,46.420979020979026,70.802
Austria,HAM,44.0,HARD,23.0,46.420979020979026,71.331
Austria,HAM,45.0,HARD,24.0,46.420979020979026,70.877
Austria,HAM,46.0,HARD,25.0,46.420979020979026,70.86
Austria,HAM,47.0,HARD,26.0,46.420979020979026,71.283
Austria,HAM,48.0,HARD,27.0,46.420979020979026,71.942
Austria,HAM,49.0,HARD,28.0,46.420979020979026,70.919
Austria,HAM,50.0,HARD,29.0,46.420979020979026,70.941
Austria,HAM,51.0,HARD,30.0,46.420979020979026,71.228
Austria,HAM,52.0,HARD,31.0,46.420979020979026,71.331
Austria,HAM,53.0,HARD,32.0,46.420979020979026,75.339
Austria,HAM,54.0,MEDIUM,1.0,46.420979020979026,92.851
Austria,HAM,55.0,MEDIUM,2.0,46.420979020979026,69.963
Austria,HAM,56.0,MEDIUM,3.0,46.420979020979026,70.092
Austria,HAM,57.0,MEDIUM,4.0,46.420979020979026,70.044
Austria,HAM,58.0,MEDIUM,5.0,46.420979020979026,69.905
Austria,HAM,59.0,MEDIUM,6.0,46.420979020979026,69.792
Austria,HAM,60.0,MEDIUM,7.0,46.420979020979026,69.81
Austria,HAM,61.0,MEDIUM,8.0,46.420979020979026,69.562
Austria,HAM,62.0,MEDIUM,9.0,46.420979020979026,70.105
Austria,HAM,64.0,MEDIUM,11.0,46.420979020979026,69.98
Austria,HAM,67.0,MEDIUM,14.0,46.420979020979026,69.592
Austria,HAM,68.0,MEDIUM,15.0,46.420979020979026,69.86
Austria,HAM,69.0,MEDIUM,16.0,46.420979020979026,70.438
Austria,HAM,70.0,MEDIUM,17.0,46.420979020979026,70.645
Austria,HAM,71.0,MEDIUM,18.0,46.420979020979026,70.413
Austria,VER,1.0,MEDIUM,1.0,46.420979020979026,72.05
Austria,VER,2.0,MEDIUM,2.0,46.420979020979026,69.938
Austria,VER,3.0,MEDIUM,3.0,46.420979020979026,69.857
Austria,VER,4.0,MEDIUM,4.0,46.420979020979026,69.903
Austria,VER,5.0,MEDIUM,5.0,46.420979020979026,70.005
Austria,VER,6.0,MEDIUM,6.0,46.420979020979026,70.238
Austria,VER,7.0,MEDIUM,7.0,46.420979020979026,70.22
Austria,VER,8.0,MEDIUM,8.0,46.420979020979026,70.331
Austria,VER,9.0,MEDIUM,9.0,46.420979020979026,70.6
Austria,VER,10.0,MEDIUM,10.0,46.420979020979026,70.596
Austria,VER,11.0,MEDIUM,11.0,46.420979020979026,70.562
Austria,VER,12.0,MEDIUM,12.0,46.420979020979026,70.512
Austria,VER,13.0,MEDIUM,13.0,46.420979020979026,70.955
Austria,VER,14.0,MEDIUM,14.0,46.420979020979026,70.707
Austria,VER,15.0,MEDIUM,15.0,46.420979020979026,71.028
Austria,VER,16.0,MEDIUM,16.0,46.420979020979026,70.957
Austria,VER,17.0,MEDIUM,17.0,46.420979020979026,70.981
Austria,VER,18.0,MEDIUM,18.0,46.420979020979026,71.364
Austria,VER,19.0,MEDIUM,19.0,46.420979020979026,71.515
Austria,VER,20.0,MEDIUM,20.0,46.420979020979026,71.548
Austria,VER,21.0,MEDIUM,21.0,46.420979020979026,71.3
Austria,VER,22.0,MEDIUM,22.0,46.420979020979026,71.549
Austria,VER,23.0,MEDIUM,23.0,46.420979020979026,74.679
Austria,VER,24.0,HARD,1.0,46.420979020979026,87.394
Austria,VER,25.0,HARD,2.0,46.420979020979026,69.766
Austria,VER,26.0,HARD,3.0,46.420979020979026,69.506
Austria,VER,27.0,HARD,4.0,46.420979020979026,69.451
Austria,VER,28.0,HARD,5.0,46.420979020979026,69.581
Austria,VER,29.0,HARD,6.0,46.420979020979026,69.696
Austria,VER,30.0,HARD,7.0,46.420979020979026,69.661
Austria,VER,31.0,HARD,8.0,46.420979020979026,69.696
Austria,VER,32.0,HARD,9.0,46.420979020979026,69.576
Austria,VER,33.0,HARD,10.0,46.420979020979026,69.455
Austria,VER,34.0,HARD,11.0,46.420979020979026,69.482
Austria,VER,35.0,HARD,12.0,46.420979020979026,69.958
Austria,VER,36.0,HARD,13.0,46.420979020979026,69.907
Austria,VER,37.0,HARD,14.0,46.420979020979026,70.12
Austria,VER,38.0,HARD,15.0,46.420979020979026,70.143
Austria,VER,39.0,HARD,16.0,46.420979020979026,70.258
Austria,VER,40.0,HARD,17.0,46.420979020979026,70.217
Austria,VER,41.0,HARD,18.0,46.420979020979026,71.114
Austria,VER,42.0,HARD,19.0,46.420979020979026,70.628
Austria,VER,43.0,HARD,20.0,46.420979020979026,70.904
Austria,VER,44.0,HARD,21.0,46.420979020979026,70.479
Austria,VER,45.0,HARD,22.0,46.420979020979026,70.349
Austria,VER,46.0,HARD,23.0,46.420979020979026,70.288
Austria,VER,47.0,HARD,24.0,46.420979020979026,70.658
Austria,VER,48.0,HARD,25.0,46.420979020979026,70.36
Austria,VER,49.0,HARD,26.0,46.420979020979026,70.543
Austria,VER,50.0,HARD,27.0,46.420979020979026,70.738
Austria,VER,51.0,HARD,28.0,46.420979020979026,73.86
Austria,VER,52.0,MEDIUM,4.0,46.420979020979026,91.585
Austria,VER,53.0,MEDIUM,5.0,46.420979020979026,68.772
Austria,VER,54.0,MEDIUM,6.0,46.420979020979026,68.789
Austria,VER,55.0,MEDIUM,7.0,46.420979020979026,69.213
Austria,VER,56.0,MEDIUM,8.0,46.420979020979026,68.623
Austria,VER,57.0,MEDIUM,9.0,46.420979020979026,68.975
Austria,VER,58.0,MEDIUM,10.0,46.420979020979026,69.183
Austria,VER,59.0,MEDIUM,11.0,46.420979020979026,70.646
Austria,VER,60.0,MEDIUM,12.0,46.420979020979026,69.399
Austria,VER,61.0,MEDIUM,13.0,46.420979020979026,70.003
Austria,VER,62.0,MEDIUM,14.0,46.420979020979026,69.528
Austria,VER,63.0,MEDIUM,15.0,46.420979020979026,70.412
Austria,VER,67.0,SOFT,6.0,46.420979020979026,71.691
Austria,VER,68.0,SOFT,7.0,46.420979020979026,67.719
Austria,VER,69.0,SOFT,8.0,46.420979020979026,68.321
Austria,VER,70.0,SOFT,9.0,46.420979020979026,68.072
Austria,VER,71.0,SOFT,10.0,46.420979020979026,68.518
Austria,HUL,1.0,MEDIUM,1.0,46.420979020979026,78.42
Austria,HUL,2.0,MEDIUM,2.0,46.420979020979026,70.217
Austria,HUL,3.0,MEDIUM,3.0,46.420979020979026,70.609
Austria,HUL,4.0,MEDIUM,4.0,46.420979020979026,70.958
Austria,HUL,5.0,MEDIUM,5.0,46.420979020979026,71.026
Austria,HUL,6.0,MEDIUM,6.0,46.420979020979026,71.078
Austria,HUL,7.0,MEDIUM,7.0,46.420979020979026,71.682
Austria,HUL,8.0,MEDIUM,8.0,46.420979020979026,71.677
Austria,HUL,9.0,MEDIUM,9.0,46.420979020979026,71.692
Austria,HUL,10.0,MEDIUM,10.0,46.420979020979026,71.739
Austria,HUL,11.0,MEDIUM,11.0,46.420979020979026,75.111
Austria,HUL,12.0,HARD,1.0,46.420979020979026,89.202
Austria,HUL,13.0,HARD,2.0,46.420979020979026,70.544
Austria,HUL,14.0,HARD,3.0,46.420979020979026,71.252
Austria,HUL,15.0,HARD,4.0,46.420979020979026,71.117
Austria,HUL,16.0,HARD,5.0,46.420979020979026,71.306
Austria,HUL,17.0,HARD,6.0,46.420979020979026,71.409
Austria,HUL,18.0,HARD,7.0,46.420979020979026,71.664
Austria,HUL,19.0,HARD,8.0,46.420979020979026,71.23
Austria,HUL,20.0,HARD,9.0,46.420979020979026,71.199
Austria,HUL,21.0,HARD,10.0,46.420979020979026,71.421
Austria,HUL,22.0,HARD,11.0,46.420979020979026,71.541
Austria,HUL,23.0,HARD,12.0,46.420979020979026,71.518
Austria,HUL,24.0,HARD,13.0,46.420979020979026,71.189
Austria,HUL,25.0,HARD,14.0,46.420979020979026,71.213
Austria,HUL,26.0,HARD,15.0,46.420979020979026,71.192
Austria,HUL,27.0,HARD,16.0,46.420979020979026,72.233
Austria,HUL,28.0,HARD,17.0,46.420979020979026,71.405
Austria,HUL,29.0,HARD,18.0,46.420979020979026,71.731
Austria,HUL,30.0,HARD,19.0,46.420979020979026,71.636
Austria,HUL,31.0,HARD,20.0,46.420979020979026,71.717
Austria,HUL,32.0,HARD,21.0,46.420979020979026,71.697
Austria,HUL,33.0,HARD,22.0,46.420979020979026,71.689
Austria,HUL,34.0,HARD,23.0,46.420979020979026,71.825
Austria,HUL,35.0,HARD,24.0,46.420979020979026,71.779
Austria,HUL,36.0,HARD,25.0,46.420979020979026,71.823
Austria,HUL,37.0,HARD,26.0,46.420979020979026,71.794
Austria,HUL,38.0,HARD,27.0,46.420979020979026,71.808
Austria,HUL,39.0,HARD,28.0,46.420979020979026,74.884
Austria,HUL,40.0,HARD,1.0,46.420979020979026,87.868
Austria,HUL,41.0,HARD,2.0,46.420979020979026,72.764
Austria,HUL,42.0,HARD,3.0,46.420979020979026,70.745
Austria,HUL,43.0,HARD,4.0,46.420979020979026,70.492
Austria,HUL,44.0,HARD,5.0,46.420979020979026,70.45
Austria,HUL,45.0,HARD,6.0,46.420979020979026,70.264
Austria,HUL,46.0,HARD,7.0,46.420979020979026,70.5
Austria,HUL,47.0,HARD,8.0,46.420979020979026,70.474
Austria,HUL,48.0,HARD,9.0,46.420979020979026,70.492
Austria,HUL,49.0,HARD,10.0,46.420979020979026,70.848
Austria,HUL,50.0,HARD,11.0,46.420979020979026,70.603
Austria,HUL,51.0,HARD,12.0,46.420979020979026,70.215
Austria,HUL,52.0,HARD,13.0,46.420979020979026,70.404
Austria,HUL,53.0,HARD,14.0,46.420979020979026,70.866
Austria,HUL,54.0,HARD,15.0,46.420979020979026,70.723
Austria,HUL,55.0,HARD,16.0,46.420979020979026,70.577
Austria,HUL,56.0,HARD,17.0,46.420979020979026,70.772
Austria,HUL,57.0,HARD,18.0,46.420979020979026,70.949
Austria,HUL,58.0,HARD,19.0,46.420979020979026,70.703
Austria,HUL,59.0,HARD,20.0,46.420979020979026,70.939
Austria,HUL,60.0,HARD,21.0,46.420979020979026,70.893
Austria,HUL,61.0,HARD,22.0,46.420979020979026,70.669
Austria,HUL,62.0,HARD,23.0,46.420979020979026,70.666
Austria,HUL,64.0,HARD,25.0,46.420979020979026,71.177
Austria,HUL,67.0,HARD,28.0,46.420979020979026,71.076
Austria,HUL,68.0,HARD,29.0,46.420979020979026,70.567
Austria,HUL,69.0,HARD,30.0,46.420979020979026,70.341
Austria,HUL,70.0,HARD,31.0,46.420979020979026,70.689
Austria,HUL,71.0,HARD,32.0,46.420979020979026,71.633
Austria,PER,1.0,MEDIUM,1.0,46.420979020979026,76.225
Austria,PER,2.0,MEDIUM,2.0,46.420979020979026,70.621
Austria,PER,3.0,MEDIUM,3.0,46.420979020979026,70.719
Austria,PER,4.0,MEDIUM,4.0,46.420979020979026,70.791
Austria,PER,5.0,MEDIUM,5.0,46.420979020979026,70.639
Austria,PER,6.0,MEDIUM,6.0,46.420979020979026,71.22
Austria,PER,7.0,MEDIUM,7.0,46.420979020979026,72.481
Austria,PER,8.0,MEDIUM,8.0,46.420979020979026,71.726
Austria,PER,9.0,MEDIUM,9.0,46.420979020979026,71.528
Austria,PER,10.0,MEDIUM,10.0,46.420979020979026,71.606
Austria,PER,11.0,MEDIUM,11.0,46.420979020979026,71.577
Austria,PER,12.0,MEDIUM,12.0,46.420979020979026,71.692
Austria,PER,13.0,MEDIUM,13.0,46.420979020979026,71.582
Austria,PER,14.0,MEDIUM,14.0,46.420979020979026,71.467
Austria,PER,15.0,MEDIUM,15.0,46.420979020979026,71.798
Austria,PER,16.0,MEDIUM,16.0,46.420979020979026,71.94
Austria,PER,17.0,MEDIUM,17.0,46.420979020979026,71.865
Austria,PER,18.0,MEDIUM,18.0,46.420979020979026,71.677
Austria,PER,19.0,MEDIUM,19.0,46.420979020979026,71.944
Austria,PER,20.0,MEDIUM,20.0,46.420979020979026,72.002
Austria,PER,21.0,MEDIUM,21.0,46.420979020979026,76.283
Austria,PER,22.0,HARD,1.0,46.420979020979026,87.924
Austria,PER,23.0,HARD,2.0,46.420979020979026,70.817
Austria,PER,24.0,HARD,3.0,46.420979020979026,70.492
Austria,PER,25.0,HARD,4.0,46.420979020979026,70.76
Austria,PER,26.0,HARD,5.0,46.420979020979026,70.647
Austria,PER,27.0,HARD,6.0,46.420979020979026,70.525
Austria,PER,28.0,HARD,7.0,46.420979020979026,70.971
Austria,PER,29.0,HARD,8.0,46.420979020979026,70.746
Austria,PER,30.0,HARD,9.0,46.420979020979026,70.693
Austria,PER,31.0,HARD,10.0,46.420979020979026,70.767
Austria,PER,32.0,HARD,11.0,46.420979020979026,70.728
Austria,PER,33.0,HARD,12.0,46.420979020979026,70.571
Austria,PER,34.0,HARD,13.0,46.420979020979026,71.009
Austria,PER,35.0,HARD,14.0,46.420979020979026,70.886
Austria,PER,36.0,HARD,15.0,46.420979020979026,71.001
Austria,PER,37.0,HARD,16.0,46.420979020979026,71.355
Austria,PER,38.0,HARD,17.0,46.420979020979026,71.356
Austria,PER,39.0,HARD,18.0,46.420979020979026,71.456
Austria,PER,40.0,HARD,19.0,46.420979020979026,71.004
Austria,PER,41.0,HARD,20.0,46.420979020979026,71.138
Austria,PER,42.0,HARD,21.0,46.420979020979026,71.171
Austria,PER,43.0,HARD,22.0,46.420979020979026,70.918
Austria,PER,44.0,HARD,23.0,46.420979020979026,71.395
Austria,PER,45.0,HARD,24.0,46.420979020979026,71.338
Austria,PER,46.0,HARD,25.0,46.420979020979026,71.533
Austria,PER,47.0,HARD,26.0,46.420979020979026,71.431
Austria,PER,48.0,HARD,27.0,46.420979020979026,71.74
Austria,PER,49.0,HARD,28.0,46.420979020979026,71.71
Austria,PER,50.0,HARD,29.0,46.420979020979026,71.454
Austria,PER,51.0,HARD,30.0,46.420979020979026,76.263
Austria,PER,52.0,MEDIUM,6.0,46.420979020979026,93.861
Austria,PER,53.0,MEDIUM,7.0,46.420979020979026,69.717
Austria,PER,54.0,MEDIUM,8.0,46.420979020979026,70.22
Austria,PER,55.0,MEDIUM,9.0,46.420979020979026,70.087
Austria,PER,56.0,MEDIUM,10.0,46.420979020979026,69.694
Austria,PER,57.0,MEDIUM,11.0,46.420979020979026,70.187
Austria,PER,58.0,MEDIUM,12.0,46.420979020979026,70.151
Austria,PER,59.0,MEDIUM,13.0,46.420979020979026,70.614
Austria,PER,60.0,MEDIUM,14.0,46.420979020979026,70.678
Austria,PER,61.0,MEDIUM,15.0,46.420979020979026,70.743
Austria,PER,62.0,MEDIUM,16.0,46.420979020979026,70.457
Austria,PER,64.0,MEDIUM,18.0,46.420979020979026,71.333
Austria,PER,67.0,MEDIUM,21.0,46.420979020979026,71.077
Austria,PER,68.0,MEDIUM,22.0,46.420979020979026,70.716
Austria,PER,69.0,MEDIUM,23.0,46.420979020979026,70.4
Austria,PER,70.0,MEDIUM,24.0,46.420979020979026,70.224
Austria,PER,71.0,MEDIUM,25.0,46.420979020979026,71.978
Austria,MAG,1.0,MEDIUM,1.0,46.420979020979026,78.826
Austria,MAG,2.0,MEDIUM,2.0,46.420979020979026,71.184
Austria,MAG,3.0,MEDIUM,3.0,46.420979020979026,71.051
Austria,MAG,4.0,MEDIUM,4.0,46.420979020979026,71.044
Austria,MAG,5.0,MEDIUM,5.0,46.420979020979026,70.92
Austria,MAG,6.0,MEDIUM,6.0,46.420979020979026,71.213
Austria,MAG,7.0,MEDIUM,7.0,46.420979020979026,71.492
Austria,MAG,8.0,MEDIUM,8.0,46.420979020979026,71.634
Austria,MAG,9.0,MEDIUM,9.0,46.420979020979026,71.593
Austria,MAG,10.0,MEDIUM,10.0,46.420979020979026,75.218
Austria,MAG,11.0,HARD,1.0,46.420979020979026,87.431
Austria,MAG,12.0,HARD,2.0,46.420979020979026,71.273
Austria,MAG,13.0,HARD,3.0,46.420979020979026,71.965
Austria,MAG,14.0,HARD,4.0,46.420979020979026,70.994
Austria,MAG,15.0,HARD,5.0,46.420979020979026,71.215
Austria,MAG,16.0,HARD,6.0,46.420979020979026,71.411
Austria,MAG,17.0,HARD,7.0,46.420979020979026,71.243
Austria,MAG,18.0,HARD,8.0,46.420979020979026,71.794
Austria,MAG,19.0,HARD,9.0,46.420979020979026,71.565
Austria,MAG,20.0,HARD,10.0,46.420979020979026,71.107
Austria,MAG,21.0,HARD,11.0,46.420979020979026,71.473
Austria,MAG,22.0,HARD,12.0,46.420979020979026,71.905
Austria,MAG,23.0,HARD,13.0,46.420979020979026,71.862
Austria,MAG,24.0,HARD,14.0,46.420979020979026,72.381
Austria,MAG,25.0,HARD,15.0,46.420979020979026,71.693
Austria,MAG,26.0,HARD,16.0,46.420979020979026,71.766
Austria,MAG,27.0,HARD,17.0,46.420979020979026,71.791
Austria,MAG,28.0,HARD,18.0,46.420979020979026,71.903
Austria,MAG,29.0,HARD,19.0,46.420979020979026,72.036
Austria,MAG,30.0,HARD,20.0,46.420979020979026,71.757
Austria,MAG,31.0,HARD,21.0,46.420979020979026,71.628
Austria,MAG,32.0,HARD,22.0,46.420979020979026,71.664
Austria,MAG,33.0,HARD,23.0,46.420979020979026,71.543
Austria,MAG,34.0,HARD,24.0,46.420979020979026,71.83
Austria,MAG,35.0,HARD,25.0,46.420979020979026,71.832
Austria,MAG,36.0,HARD,26.0,46.420979020979026,72.043
Austria,MAG,37.0,HARD,27.0,46.420979020979026,71.815
Austria,MAG,38.0,HARD,28.0,46.420979020979026,75.311
Austria,MAG,39.0,HARD,1.0,46.420979020979026,87.244
Austria,MAG,40.0,HARD,2.0,46.420979020979026,70.866
Austria,MAG,41.0,HARD,3.0,46.420979020979026,70.755
Austria,MAG,42.0,HARD,4.0,46.420979020979026,70.62
Austria,MAG,43.0,HARD,5.0,46.420979020979026,70.276
Austria,MAG,44.0,HARD,6.0,46.420979020979026,70.419
Austria,MAG,45.0,HARD,7.0,46.420979020979026,70.125
Austria,MAG,46.0,HARD,8.0,46.420979020979026,70.365
Austria,MAG,47.0,HARD,9.0,46.420979020979026,70.879
Austria,MAG,48.0,HARD,10.0,46.420979020979026,70.707
Austria,MAG,49.0,HARD,11.0,46.420979020979026,70.698
Austria,MAG,50.0,HARD,12.0,46.420979020979026,70.631
Austria,MAG,51.0,HARD,13.0,46.420979020979026,70.848
Austria,MAG,52.0,HARD,14.0,46.420979020979026,70.786
Austria,MAG,53.0,HARD,15.0,46.420979020979026,70.896
Austria,MAG,54.0,HARD,16.0,46.420979020979026,70.905
Austria,MAG,55.0,HARD,17.0,46.420979020979026,70.743
Austria,MAG,56.0,HARD,18.0,46.420979020979026,71.652
Austria,MAG,57.0,HARD,19.0,46.420979020979026,70.778
Austria,MAG,58.0,HARD,20.0,46.420979020979026,71.01
Austria,MAG,59.0,HARD,21.0,46.420979020979026,71.329
Austria,MAG,60.0,HARD,22.0,46.420979020979026,71.114
Austria,MAG,61.0,HARD,23.0,46.420979020979026,71.276
Austria,MAG,62.0,HARD,24.0,46.420979020979026,71.148
Austria,MAG,64.0,HARD,26.0,46.420979020979026,71.252
Austria,MAG,67.0,HARD,29.0,46.420979020979026,71.116
Austria,MAG,68.0,HARD,30.0,46.420979020979026,70.945
Austria,MAG,69.0,HARD,31.0,46.420979020979026,70.808
Austria,MAG,70.0,HARD,32.0,46.420979020979026,71.145
Austria,MAG,71.0,HARD,33.0,46.420979020979026,71.388
Austria,RIC,1.0,MEDIUM,1.0,46.420979020979026,79.507
Austria,RIC,2.0,MEDIUM,2.0,46.420979020979026,71.645
Austria,RIC,3.0,MEDIUM,3.0,46.420979020979026,71.361
Austria,RIC,4.0,MEDIUM,4.0,46.420979020979026,71.195
Austria,RIC,5.0,MEDIUM,5.0,46.420979020979026,71.032
Austria,RIC,6.0,MEDIUM,6.0,46.420979020979026,71.104
Austria,RIC,7.0,MEDIUM,7.0,46.420979020979026,71.398
Austria,RIC,8.0,MEDIUM,8.0,46.420979020979026,71.708
Austria,RIC,9.0,MEDIUM,9.0,46.420979020979026,71.451
Austria,RIC,10.0,MEDIUM,10.0,46.420979020979026,74.904
Austria,RIC,11.0,HARD,1.0,46.420979020979026,88.013
Austria,RIC,12.0,HARD,2.0,46.420979020979026,71.27
Austria,RIC,13.0,HARD,3.0,46.420979020979026,71.448
Austria,RIC,14.0,HARD,4.0,46.420979020979026,71.507
Austria,RIC,15.0,HARD,5.0,46.420979020979026,71.377
Austria,RIC,16.0,HARD,6.0,46.420979020979026,71.633
Austria,RIC,17.0,HARD,7.0,46.420979020979026,71.376
Austria,RIC,18.0,HARD,8.0,46.420979020979026,71.658
Austria,RIC,19.0,HARD,9.0,46.420979020979026,72.066
Austria,RIC,20.0,HARD,10.0,46.420979020979026,71.375
Austria,RIC,21.0,HARD,11.0,46.420979020979026,71.37
Austria,RIC,22.0,HARD,12.0,46.420979020979026,72.24
Austria,RIC,23.0,HARD,13.0,46.420979020979026,71.394
Austria,RIC,24.0,HARD,14.0,46.420979020979026,71.467
Austria,RIC,25.0,HARD,15.0,46.420979020979026,71.621
Austria,RIC,26.0,HARD,16.0,46.420979020979026,71.663
Austria,RIC,27.0,HARD,17.0,46.420979020979026,71.682
Austria,RIC,28.0,HARD,18.0,46.420979020979026,71.742
Austria,RIC,29.0,HARD,19.0,46.420979020979026,72.013
Austria,RIC,30.0,HARD,20.0,46.420979020979026,71.852
Austria,RIC,31.0,HARD,21.0,46.420979020979026,71.667
Austria,RIC,32.0,HARD,22.0,46.420979020979026,71.929
Austria,RIC,33.0,HARD,23.0,46.420979020979026,71.633
Austria,RIC,34.0,HARD,24.0,46.420979020979026,71.904
Austria,RIC,35.0,HARD,25.0,46.420979020979026,72.009
Austria,RIC,36.0,HARD,26.0,46.420979020979026,72.057
Austria,RIC,37.0,HARD,27.0,46.420979020979026,75.305
Austria,RIC,38.0,HARD,1.0,46.420979020979026,87.267
Austria,RIC,39.0,HARD,2.0,46.420979020979026,70.788
Austria,RIC,40.0,HARD,3.0,46.420979020979026,70.856
Austria,RIC,41.0,HARD,4.0,46.420979020979026,70.73
Austria,RIC,42.0,HARD,5.0,46.420979020979026,70.594
Austria,RIC,43.0,HARD,6.0,46.420979020979026,70.743
Austria,RIC,44.0,HARD,7.0,46.420979020979026,70.943
Austria,RIC,45.0,HARD,8.0,46.420979020979026,70.828
Austria,RIC,46.0,HARD,9.0,46.420979020979026,70.923
Austria,RIC,47.0,HARD,10.0,46.420979020979026,70.673
